https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 01 !"] > a,<a href="/wiki/1985_New_England_Patriots_season" title="1985 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 01 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New York Giants 01 !"] > a[title="1986 New York Giants season"],<a href="/wiki/1986_New_York_Giants_season" title="1986 New York Giants season">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1986 Denver Broncos season"],<a href="/wiki/1986_Denver_Broncos_season" title="1986 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Washington Redskins 04 !"] > a,<a href="/wiki/1987_Washington_Redskins_season" title="1987 Washington Redskins season">Washington Redskins</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1987 Denver Broncos season"],<a href="/wiki/1987_Denver_Broncos_season" title="1987 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="San Francisco 49ers 03 !"] > a,<a href="/wiki/1988_San_Francisco_49ers_season" title="1988 San Francisco 49ers season">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1988 Cincinnati Bengals season"],<a href="/wiki/1988_Cincinnati_Bengals_season" title="1988 Cincinnati Bengals season">Cincinnati Bengals</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="San Francisco 49ers 04 !"] > a,<a href="/wiki/1989_San_Francisco_49ers_season" title="1989 San Francisco 49ers season">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1989 Denver Broncos season"],<a href="/wiki/1989_Denver_Broncos_season" title="1989 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New York Giants 02 !"] > a[title="1990 New York Giants season"],<a href="/wiki/1990_New_York_Giants_season" title="1990 New York Giants season">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1990 Buffalo Bills season"],<a href="/wiki/1990_Buffalo_Bills_season" title="1990 Buffalo Bills season">Buffalo Bills</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Washington Redskins 05 !"] > a,<a href="/wiki/1991_Washington_Redskins_season" title="1991 Washington Redskins season">Washington Redskins</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1991 Buffalo Bills season"],<a href="/wiki/1991_Buffalo_Bills_season" title="1991 Buffalo Bills season">Buffalo Bills</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Dallas Cowboys 06 !"] > a[title="1992 Dallas Cowboys season"],<a href="/wiki/1992_Dallas_Cowboys_season" title="1992 Dallas Cowboys season">Dallas Cowboys</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1992 Buffalo Bills season"],<a href="/wiki/1992_Buffalo_Bills_season" title="1992 Buffalo Bills season">Buffalo Bills</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Buffalo Bills 03 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Dallas Cowboys 07 !"] > a[title="1993 Dallas Cowboys season"],<a href="/wiki/1993_Dallas_Cowboys_season" title="1993 Dallas Cowboys season">Dallas Cowboys</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1993 Buffalo Bills season"],<a href="/wiki/1993_Buffalo_Bills_season" title="1993 Buffalo Bills season">Buffalo Bills</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="San Francisco 49ers 05 !"] > a,<a href="/wiki/1994_San_Francisco_49ers_season" title="1994 San Francisco 49ers season">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1994 San Diego Chargers season"],<a href="/wiki/1994_San_Diego_Chargers_season" title="1994 San Diego Chargers season">San Diego Chargers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Dallas Cowboys 08 !"] > a[title="1995 Dallas Cowboys season"],<a href="/wiki/1995_Dallas_Cowboys_season" title="1995 Dallas Cowboys season">Dallas Cowboys</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Pittsburgh Steelers 05 !"] > a,<a href="/wiki/1995_Pittsburgh_Steelers_season" title="1995 Pittsburgh Steelers season">Pittsburgh Steelers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Green Bay Packers 03 !"] > a[title="1996 Green Bay Packers season"],<a href="/wiki/1996_Green_Bay_Packers_season" title="1996 Green Bay Packers season">Green Bay Packers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 02 !"] > a,<a href="/wiki/1996_New_England_Patriots_season" title="1996 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Denver Broncos 05 !"] > a[title="1997 Denver Broncos season"],<a href="/wiki/1997_Denver_Broncos_season" title="1997 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Denver Broncos 05 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1997 Green Bay Packers season"],<a href="/wiki/1997_Green_Bay_Packers_season" title="1997 Green Bay Packers season">Green Bay Packers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Denver Broncos 06 !"] > a[title="1998 Denver Broncos season"],<a href="/wiki/1998_Denver_Broncos_season" title="1998 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1998 Atlanta Falcons season"],<a href="/wiki/1998_Atlanta_Falcons_season" title="1998 Atlanta Falcons season">Atlanta Falcons</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Los Angeles Rams 02 !"] > a[title="1999 St. Louis Rams season"],<a href="/wiki/1999_St._Louis_Rams_season" title="1999 St. Louis Rams season">St. Louis Rams</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="1999 Tennessee Titans season"],<a href="/wiki/1999_Tennessee_Titans_season" title="1999 Tennessee Titans season">Tennessee Titans</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Tennessee Titans 01 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Baltimore Ravens 01 !"] > a[title="2000 Baltimore Ravens season"],<a href="/wiki/2000_Baltimore_Ravens_season" title="2000 Baltimore Ravens season">Baltimore Ravens</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Baltimore Ravens 01 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2000 New York Giants season"],<a href="/wiki/2000_New_York_Giants_season" title="2000 New York Giants season">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 03 !"] > a,<a href="/wiki/2001_New_England_Patriots_season" title="2001 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2001 St. Louis Rams season"],<a href="/wiki/2001_St._Louis_Rams_season" title="2001 St. Louis Rams season">St. Louis Rams</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Tampa Bay Buccaneers 01 !"] > a,<a href="/wiki/2002_Tampa_Bay_Buccaneers_season" title="2002 Tampa Bay Buccaneers season">Tampa Bay Buccaneers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2002 Oakland Raiders season"],<a href="/wiki/2002_Oakland_Raiders_season" title="2002 Oakland Raiders season">Oakland Raiders</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 04 !"] > a,<a href="/wiki/2003_New_England_Patriots_season" title="2003 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2003 Carolina Panthers season"],<a href="/wiki/2003_Carolina_Panthers_season" title="2003 Carolina Panthers season">Carolina Panthers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 05 !"] > a,<a href="/wiki/2004_New_England_Patriots_season" title="2004 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Philadelphia Eagles 02 !"] > a,<a href="/wiki/2004_Philadelphia_Eagles_season" title="2004 Philadelphia Eagles season">Philadelphia Eagles</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Pittsburgh Steelers 06 !"] > a,<a href="/wiki/2005_Pittsburgh_Steelers_season" title="2005 Pittsburgh Steelers season">Pittsburgh Steelers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Pittsburgh Steelers 06 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2005 Seattle Seahawks season"],<a href="/wiki/2005_Seattle_Seahawks_season" title="2005 Seattle Seahawks season">Seattle Seahawks</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Indianapolis Colts 03 !"] > a[title="2006 Indianapolis Colts season"],<a href="/wiki/2006_Indianapolis_Colts_season" title="2006 Indianapolis Colts season">Indianapolis Colts</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2006 Chicago Bears season"],<a href="/wiki/2006_Chicago_Bears_season" title="2006 Chicago Bears season">Chicago Bears</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New York Giants 04 !"] > a[title="2007 New York Giants season"],<a href="/wiki/2007_New_York_Giants_season" title="2007 New York Giants season">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New York Giants 04 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 06 !"] > a,<a href="/wiki/2007_New_England_Patriots_season" title="2007 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Pittsburgh Steelers 07 !"] > a,<a href="/wiki/2008_Pittsburgh_Steelers_season" title="2008 Pittsburgh Steelers season">Pittsburgh Steelers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2008 Arizona Cardinals season"],<a href="/wiki/2008_Arizona_Cardinals_season" title="2008 Arizona Cardinals season">Arizona Cardinals</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New Orleans Saints 01 !"] > a[title="2009 New Orleans Saints season"],<a href="/wiki/2009_New_Orleans_Saints_season" title="2009 New Orleans Saints season">New Orleans Saints</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2009 Indianapolis Colts season"],<a href="/wiki/2009_Indianapolis_Colts_season" title="2009 Indianapolis Colts season">Indianapolis Colts</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Green Bay Packers 05 !"] > a[title="2010 Green Bay Packers season"],<a href="/wiki/2010_Green_Bay_Packers_season" title="2010 Green Bay Packers season">Green Bay Packers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Green Bay Packers 05 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Pittsburgh Steelers 08 !"] > a,<a href="/wiki/2010_Pittsburgh_Steelers_season" title="2010 Pittsburgh Steelers season">Pittsburgh Steelers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New York Giants 05 !"] > a[title="2011 New York Giants season"],<a href="/wiki/2011_New_York_Giants_season" title="2011 New York Giants season">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 07 !"] > a,<a href="/wiki/2011_New_England_Patriots_season" title="2011 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Baltimore Ravens 02 !"] > a[title="2012 Baltimore Ravens season"],<a href="/wiki/2012_Baltimore_Ravens_season" title="2012 Baltimore Ravens season">Baltimore Ravens</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="San Francisco 49ers 06 !"] > a,<a href="/wiki/2012_San_Francisco_49ers_season" title="2012 San Francisco 49ers season">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Seattle Seahawks 02 !"] > a[title="2013 Seattle Seahawks season"],<a href="/wiki/2013_Seattle_Seahawks_season" title="2013 Seattle Seahawks season">Seattle Seahawks</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2013 Denver Broncos season"],<a href="/wiki/2013_Denver_Broncos_season" title="2013 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 08 !"] > a,<a href="/wiki/2014_New_England_Patriots_season" title="2014 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2014 Seattle Seahawks season"],<a href="/wiki/2014_Seattle_Seahawks_season" title="2014 Seattle Seahawks season">Seattle Seahawks</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Denver Broncos 08 !"] > a[title="2015 Denver Broncos season"],<a href="/wiki/2015_Denver_Broncos_season" title="2015 Denver Broncos season">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2015 Carolina Panthers season"],<a href="/wiki/2015_Carolina_Panthers_season" title="2015 Carolina Panthers season">Carolina Panthers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 09 !"] > a,<a href="/wiki/2016_New_England_Patriots_season" title="2016 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2016 Atlanta Falcons season"],<a href="/wiki/2016_Atlanta_Falcons_season" title="2016 Atlanta Falcons season">Atlanta Falcons</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Philadelphia Eagles 03 !"] > a,<a href="/wiki/2017_Philadelphia_Eagles_season" title="2017 Philadelphia Eagles season">Philadelphia Eagles</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 10 !"] > a,<a href="/wiki/2017_New_England_Patriots_season" title="2017 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="New England Patriots 11 !"] > a,<a href="/wiki/2018_New_England_Patriots_season" title="2018 New England Patriots season">New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2018 Los Angeles Rams season"],<a href="/wiki/2018_Los_Angeles_Rams_season" title="2018 Los Angeles Rams season">Los Angeles Rams</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Kansas City Chiefs 3 !"] > a[title="2019 Kansas City Chiefs season"],<a href="/wiki/2019_Kansas_City_Chiefs_season" title="2019 Kansas City Chiefs season">Kansas City Chiefs</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="San Francisco 49ers 7 !"] > a,<a href="/wiki/2019_San_Francisco_49ers_season" title="2019 San Francisco 49ers season">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Tampa Bay Buccaneers 2 !"] > a,<a href="/wiki/2020_Tampa_Bay_Buccaneers_season" title="2020 Tampa Bay Buccaneers season">Tampa Bay Buccaneers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Tampa Bay Buccaneers 2 !"] > .reference > a[href$="#endnote_WildCardW"],<a href="#endnote_WildCardW">[W]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="2020 Kansas City Chiefs season"],<a href="/wiki/2020_Kansas_City_Chiefs_season" title="2020 Kansas City Chiefs season">Kansas City Chiefs</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Los Angeles Rams 5 !"] > a[title="2021 Los Angeles Rams season"],<a href="/wiki/2021_Los_Angeles_Rams_season" title="2021 Los Angeles Rams season">Los Angeles Rams</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Cincinnati Bengals 3 !"] > a[title="2021 Cincinnati Bengals season"],<a href="/wiki/2021_Cincinnati_Bengals_season" title="2021 Cincinnati Bengals season">Cincinnati Bengals</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Kansas City Chiefs 5 !"] > a[title="2022 Kansas City Chiefs season"],<a href="/wiki/2022_Kansas_City_Chiefs_season" title="2022 Kansas City Chiefs season">Kansas City Chiefs</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,span[data-sort-value="Philadelphia Eagles 4 !"] > a,<a href="/wiki/2022_Philadelphia_Eagles_season" title="2022 Philadelphia Eagles season">Philadelphia Eagles</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td:nth-child(3) > a[title="San Francisco 49ers"][href$="San_Francisco_49ers"],<a href="/wiki/San_Francisco_49ers" title="San Francisco 49ers">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td:nth-child(4) > a[title="Kansas City Chiefs"][href$="Kansas_City_Chiefs"],<a href="/wiki/Kansas_City_Chiefs" title="Kansas City Chiefs">Kansas City Chiefs</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,tr:nth-child(3) > td:nth-child(3) > a[href$="AFC_Championship_Game"][title="AFC Championship Game"],<a href="/wiki/AFC_Championship_Game" title="AFC Championship Game">2024–25 AFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,tr:nth-child(3) > td:nth-child(4) > a[href$="NFC_Championship_Game"][title="NFC Championship Game"],<a href="/wiki/NFC_Championship_Game" title="NFC Championship Game">2024–25 NFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td:nth-child(3) > a[href$="NFC_Championship_Game"][title="NFC Championship Game"],<a href="/wiki/NFC_Championship_Game" title="NFC Championship Game">2025–26 NFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td:nth-child(4) > a[href$="AFC_Championship_Game"][title="AFC Championship Game"],<a href="/wiki/AFC_Championship_Game" title="AFC Championship Game">2025–26 AFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,tr:nth-child(5) > td:nth-child(3) > a[href$="AFC_Championship_Game"][title="AFC Championship Game"],<a href="/wiki/AFC_Championship_Game" title="AFC Championship Game">2026–27 AFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,tr:nth-child(5) > td:nth-child(4) > a[href$="NFC_Championship_Game"][title="NFC Championship Game"],<a href="/wiki/NFC_Championship_Game" title="NFC Championship Game">2026–27 NFC champion</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="New England Patriots"][href$="New_England_Patriots"],<a href="/wiki/New_England_Patriots" title="New England Patriots">Boston / New England Patriots</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Pittsburgh Steelers"][href$="Pittsburgh_Steelers"],<a href="/wiki/Pittsburgh_Steelers" title="Pittsburgh Steelers">Pittsburgh Steelers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,#cite_ref-Merger_106-1 > a[href$="#cite_note-Merger-106"],<a href="#cite_note-Merger-106">[n 5]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Dallas Cowboys"][href$="Dallas_Cowboys"],<a href="/wiki/Dallas_Cowboys" title="Dallas Cowboys">Dallas Cowboys</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="San Francisco 49ers"][href$="San_Francisco_49ers"],<a href="/wiki/San_Francisco_49ers" title="San Francisco 49ers">San Francisco 49ers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Green Bay Packers"][href$="Green_Bay_Packers"],<a href="/wiki/Green_Bay_Packers" title="Green Bay Packers">Green Bay Packers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="New York Giants"][href$="New_York_Giants"],<a href="/wiki/New_York_Giants" title="New York Giants">New York Giants</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Denver Broncos"][href$="Denver_Broncos"],<a href="/wiki/Denver_Broncos" title="Denver Broncos">Denver Broncos</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="History of the Oakland Raiders"],<a href="/wiki/History_of_the_Oakland_Raiders" class="mw-redirect" title="History of the Oakland Raiders">Oakland</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > .mw-redirect:nth-child(2),<a href="/wiki/History_of_the_Los_Angeles_Raiders" class="mw-redirect" title="History of the Los Angeles Raiders">Los Angeles</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Las_Vegas_Raiders"][title="Las Vegas Raiders"],<a href="/wiki/Las_Vegas_Raiders" title="Las Vegas Raiders">Las Vegas Raiders</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Washington_Commanders"][title="Washington Commanders"],<a href="/wiki/Washington_Commanders" title="Washington Commanders">Washington Redskins / Football Team / Commanders</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Kansas City Chiefs"][href$="Kansas_City_Chiefs"],<a href="/wiki/Kansas_City_Chiefs" title="Kansas City Chiefs">Kansas City Chiefs</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,a[title="History of the St. Louis Rams"],<a href="/wiki/History_of_the_St._Louis_Rams" class="mw-redirect" title="History of the St. Louis Rams">St. Louis</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Los Angeles Rams"][href$="Los_Angeles_Rams"],<a href="/wiki/Los_Angeles_Rams" title="Los Angeles Rams">Los Angeles Rams</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Miami Dolphins"][href$="Miami_Dolphins"],<a href="/wiki/Miami_Dolphins" title="Miami Dolphins">Miami Dolphins</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Tampa Bay Buccaneers"][href$="Tampa_Bay_Buccaneers"],<a href="/wiki/Tampa_Bay_Buccaneers" title="Tampa Bay Buccaneers">Tampa Bay Buccaneers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,#cite_ref-Seahawks\&Bucs_107-0 > a[href="#cite_note-Seahawks&Bucs-107"],<a href="#cite_note-Seahawks&amp;Bucs-107">[app 1]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Baltimore Ravens"][href$="Baltimore_Ravens"],<a href="/wiki/Baltimore_Ravens" title="Baltimore Ravens">Baltimore Ravens</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,#cite_ref-ArtModell_108-0 > a[href$="#cite_note-ArtModell-108"],<a href="#cite_note-ArtModell-108">[n 6]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Philadelphia Eagles"][href$="Philadelphia_Eagles"],<a href="/wiki/Philadelphia_Eagles" title="Philadelphia Eagles">Philadelphia Eagles</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Seattle Seahawks"][href$="Seattle_Seahawks"],<a href="/wiki/Seattle_Seahawks" title="Seattle Seahawks">Seattle Seahawks</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,#cite_ref-Seahawks\&Bucs_107-1 > a[href="#cite_note-Seahawks&Bucs-107"],<a href="#cite_note-Seahawks&amp;Bucs-107">[app 1]</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="Chicago Bears"][href$="Chicago_Bears"],<a href="/wiki/Chicago_Bears" title="Chicago Bears">Chicago Bears</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="New Orleans Saints"][href$="New_Orleans_Saints"],<a href="/wiki/New_Orleans_Saints" title="New Orleans Saints">New Orleans Saints</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[title="New York Jets"][href$="New_York_Jets"],<a href="/wiki/New_York_Jets" title="New York Jets">New York Jets</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Buffalo_Bills"][title="Buffalo Bills"],<a href="/wiki/Buffalo_Bills" title="Buffalo Bills">Buffalo Bills</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Minnesota_Vikings"][title="Minnesota Vikings"],<a href="/wiki/Minnesota_Vikings" title="Minnesota Vikings">Minnesota Vikings</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Cincinnati_Bengals"][title="Cincinnati Bengals"],<a href="/wiki/Cincinnati_Bengals" title="Cincinnati Bengals">Cincinnati Bengals</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Atlanta_Falcons"][title="Atlanta Falcons"],<a href="/wiki/Atlanta_Falcons" title="Atlanta Falcons">Atlanta Falcons</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,td[align="center"]:nth-child(1) > a[href$="Carolina_Panthers"][title="Carolina Panthers"],<a href="/wiki/Carolina_Panthers" title="Carolina Panthers">Carolina Panthers</a>
https://en.wikipedia.org/wiki/List_of_Super_Bowl_champions,tr[align="center"]:nth-child(26) > td[align="center"]:nth-child(1) > .mw-redirect,<a href="/wiki/History_of_the_San_Diego_Chargers" class="mw-redirect" title="History of the San Diego Chargers">San Diego</a>
